ID_Transaccion,Categoria_Producto,Precio_Unitario,Cantidad,Descuento_Aplicado,Tiempo_En_Web_Minutos,Distancia_Envio_Km,Costo_Envio,Total_Compra
343,Panaderia Artesanal,25723.0,5,0.0,18.1,0.9,4350.0,132328.0
344,Postres Individuales,61694.0,7,0.1,14.0,10.3,18450.0,407810.0
345,Galletas y Brownies,22188.0,14,0.05,41.4,1.4,5100.0,299200.0
346,Galletas y Brownies,8226.0,8,0.0,7.1,2.8,7200.0,73881.0
347,Panaderia Artesanal,21091.0,6,0.0,19.1,3.0,7500.0,132581.0
348,Tortas Personalizadas,19290.0,5,0.0,1.6,5.3,10950.0,106007.0
349,Galletas y Brownies,32020.0,8,0.05,36.6,12.6,21900.0,265088.0
350,Bebidas,38476.0,1,0.0,8.8,12.9,22350.0,58239.0
351,Galletas y Brownies,45683.0,1,0.0,35.1,5.9,11850.0,56212.0
352,Galletas y Brownies,43140.0,1,0.0,8.0,6.8,13200.0,58058.0
353,Tortas Personalizadas,26654.0,3,0.0,19.6,3.6,8400.0,89361.0
354,Postres Individuales,7334.0,10,0.1,33.2,6.8,13200.0,78628.0
355,Galletas y Brownies,53408.0,13,0.0,13.3,4.5,9750.0,707580.0
356,Panaderia Artesanal,36660.0,12,0.0,15.2,3.0,7500.0,447169.0
357,Postres Individuales,28894.0,6,0.0,30.5,2.8,7200.0,180792.0
358,Bebidas,74355.0,6,0.2,9.7,11.7,20550.0,379626.0
359,Tortas Personalizadas,64739.0,5,0.1,42.9,2.2,6300.0,298113.0
360,Bebidas,73621.0,13,0.0,9.7,9.4,17100.0,973701.0
361,Postres Individuales,44599.0,13,0.0,34.1,2.9,7350.0,588180.0
362,Postres Individuales,15475.0,14,0.15,36.4,12.6,21900.0,206968.0
363,Postres Individuales,60698.0,7,0.0,17.8,4.5,9750.0,433543.0
364,Bebidas,21486.0,5,0.2,8.3,1.2,4800.0,90421.0
365,Postres Individuales,40298.0,14,0.0,8.7,7.1,13650.0,578030.0
366,Bebidas,10200.0,2,0.0,44.4,15.0,25500.0,46118.0
367,Postres Individuales,71025.0,4,0.05,33.1,12.3,21450.0,290050.0
368,Panaderia Artesanal,15075.0,1,0.05,21.1,8.8,16200.0,30968.0
369,Postres Individuales,77248.0,7,0.2,12.7,3.2,7800.0,439845.0
370,Bebidas,74138.0,4,0.1,2.3,2.2,6300.0,273908.0
371,Galletas y Brownies,42167.0,13,0.0,30.7,12.7,22050.0,571551.0
372,Postres Individuales,64549.0,4,0.05,43.1,11.9,20850.0,264912.0
373,Galletas y Brownies,54556.0,13,0.1,6.1,7.2,13800.0,651555.0
374,Panaderia Artesanal,69246.0,4,0.05,34.3,6.6,12900.0,276314.0
375,Tortas Personalizadas,39544.0,3,0.0,8.2,11.4,20100.0,139830.0
376,Panaderia Artesanal,67865.0,8,0.0,36.0,8.3,15450.0,557513.0
377,Postres Individuales,41997.0,4,0.0,17.6,6.4,12600.0,180640.0
378,Galletas y Brownies,80277.0,8,0.1,32.5,4.1,9150.0,589565.0
379,Galletas y Brownies,43910.0,9,0.0,41.8,2.3,6450.0,402874.0
380,Bebidas,42010.0,1,0.0,28.5,9.1,16650.0,58288.0
381,Galletas y Brownies,67806.0,4,0.1,41.6,12.5,21750.0,268654.0
382,Bebidas,70726.0,6,0.0,11.7,11.3,19950.0,445010.0
383,Tortas Personalizadas,49359.0,8,0.05,44.0,10.6,18900.0,396643.0
384,Postres Individuales,19384.0,14,0.15,39.5,14.0,24000.0,256353.0
385,Bebidas,42421.0,6,0.0,6.2,6.2,12300.0,271112.0
386,Tortas Personalizadas,82446.0,12,0.0,19.5,2.5,6750.0,998317.0
387,Galletas y Brownies,65239.0,6,0.0,41.8,2.0,6000.0,396756.0
388,Galletas y Brownies,69893.0,10,0.1,4.9,14.3,24450.0,654698.0
389,Tortas Personalizadas,7626.0,4,0.05,21.2,9.0,16500.0,44130.0
390,Galletas y Brownies,42429.0,9,0.0,33.0,12.3,21450.0,404689.0
391,Tortas Personalizadas,56730.0,7,0.0,3.0,8.3,15450.0,415114.0
392,Bebidas,71403.0,14,0.1,34.2,6.3,12450.0,910882.0
393,Bebidas,8942.0,11,0.0,17.2,3.4,8100.0,107572.0
394,Tortas Personalizadas,73195.0,6,0.1,12.3,12.9,22350.0,418566.0
395,Bebidas,48872.0,1,0.05,26.6,1.4,5100.0,52537.0
396,Bebidas,20785.0,2,0.05,25.2,13.6,23400.0,61118.0
397,Bebidas,30380.0,12,0.15,39.5,3.5,8250.0,317418.0
398,Panaderia Artesanal,27554.0,6,0.0,30.9,0.6,3900.0,169709.0
399,Postres Individuales,47469.0,11,0.0,19.9,2.0,6000.0,527611.0
400,Galletas y Brownies,9135.0,1,0.05,29.8,13.3,22950.0,30185.0
401,Panaderia Artesanal,17683.0,11,0.0,34.1,1.6,5400.0,201359.0
402,Bebidas,70015.0,5,0.05,42.3,5.7,11550.0,343156.0
403,Tortas Personalizadas,15608.0,1,0.2,32.1,4.1,9150.0,21589.0
404,Bebidas,23672.0,13,0.15,25.2,1.0,4500.0,269434.0
405,Postres Individuales,41270.0,3,0.05,17.7,8.2,15300.0,134465.0
406,Bebidas,46370.0,12,0.15,40.3,15.0,25500.0,498543.0
407,Tortas Personalizadas,66089.0,12,0.0,36.0,12.9,22350.0,816019.0
408,Postres Individuales,40787.0,12,0.0,4.9,2.9,7350.0,497228.0
409,Bebidas,68189.0,7,0.0,31.9,13.3,22950.0,498091.0
410,Postres Individuales,54468.0,5,0.0,24.9,7.1,13650.0,286500.0
411,Galletas y Brownies,14048.0,12,0.0,6.0,4.5,9750.0,180042.0
412,Galletas y Brownies,17507.0,10,0.15,26.1,9.8,17700.0,166391.0
413,Bebidas,39963.0,1,0.1,9.9,3.6,8400.0,45489.0
414,Postres Individuales,36751.0,1,0.05,32.3,13.3,22950.0,58651.0
415,Tortas Personalizadas,64484.0,8,0.0,13.6,9.6,17400.0,534252.0
416,Bebidas,51459.0,11,0.0,8.0,2.5,6750.0,571219.0
417,Galletas y Brownies,36051.0,14,0.15,5.1,8.8,16200.0,445817.0
418,Galletas y Brownies,18661.0,13,0.05,22.8,7.9,14850.0,247895.0
419,Bebidas,23147.0,9,0.05,10.2,7.3,13950.0,211821.0
420,Postres Individuales,51040.0,7,0.15,38.7,5.8,11700.0,314997.0
421,Galletas y Brownies,38875.0,13,0.05,1.6,7.4,14100.0,495445.0
422,Postres Individuales,46194.0,3,0.05,38.2,9.0,16500.0,149547.0
423,Galletas y Brownies,18654.0,12,0.0,24.2,11.1,19650.0,245327.0
424,Galletas y Brownies,58033.0,6,0.0,41.6,13.8,23700.0,371726.0
425,Panaderia Artesanal,73203.0,3,0.05,10.4,1.1,4650.0,214083.0
426,Galletas y Brownies,25635.0,10,0.0,5.9,8.8,16200.0,275460.0
427,Tortas Personalizadas,44321.0,4,0.05,28.7,11.4,20100.0,187307.0
428,Bebidas,83042.0,12,0.0,32.2,2.2,6300.0,1000728.0
429,Bebidas,31659.0,4,0.0,17.7,13.7,23550.0,151368.0
430,Postres Individuales,52604.0,3,0.0,2.1,4.1,9150.0,167606.0
431,Galletas y Brownies,12216.0,10,0.0,19.2,12.6,21900.0,143442.0
432,Tortas Personalizadas,53481.0,6,0.15,11.7,10.1,18150.0,289936.0
433,Postres Individuales,12171.0,5,0.0,16.6,8.6,15900.0,76640.0
434,Panaderia Artesanal,81739.0,11,0.05,23.5,13.1,22650.0,878342.0
435,Postres Individuales,62253.0,9,0.0,32.1,14.6,24900.0,586600.0
436,Postres Individuales,68053.0,9,0.0,43.4,15.0,25500.0,638314.0
437,Galletas y Brownies,61328.0,3,0.0,7.8,10.4,18600.0,201870.0
438,Panaderia Artesanal,52178.0,13,0.15,31.1,5.4,11100.0,583901.0
439,Postres Individuales,40993.0,9,0.0,11.6,13.2,22800.0,392413.0
440,Tortas Personalizadas,73670.0,13,0.1,11.1,10.0,18000.0,880944.0
441,Tortas Personalizadas,81547.0,12,0.0,29.1,5.2,10800.0,989149.0
442,Bebidas,44923.0,3,0.0,35.3,14.0,24000.0,162268.0
443,Panaderia Artesanal,79523.0,4,0.1,44.0,11.3,19950.0,305123.0
444,Panaderia Artesanal,51667.0,1,0.05,34.9,7.1,13650.0,64952.0
445,Bebidas,48071.0,5,0.05,8.3,7.1,13650.0,243131.0
446,Postres Individuales,41359.0,12,0.0,11.3,14.9,25350.0,521384.0
447,Panaderia Artesanal,21743.0,9,0.0,34.6,5.9,11850.0,205136.0
448,Tortas Personalizadas,5298.0,2,0.0,24.4,1.9,5850.0,18533.0
449,Tortas Personalizadas,24320.0,4,0.15,14.4,8.3,15450.0,98222.0
450,Galletas y Brownies,45778.0,10,0.0,22.0,13.3,22950.0,483436.0
451,Panaderia Artesanal,35397.0,2,0.15,41.3,9.0,16500.0,76777.0
452,Postres Individuales,40879.0,14,0.0,34.4,12.0,21000.0,595484.0
453,Bebidas,83452.0,8,0.05,21.1,1.3,4950.0,637044.0
454,Bebidas,33022.0,9,0.0,44.2,10.3,18450.0,313631.0
455,Postres Individuales,41175.0,3,0.0,36.1,1.6,5400.0,128321.0
456,Galletas y Brownies,15681.0,13,0.0,1.8,8.6,15900.0,216502.0
457,Bebidas,8837.0,9,0.0,6.4,7.7,14550.0,94556.0
458,Panaderia Artesanal,67033.0,6,0.2,25.6,14.2,24300.0,344918.0
459,Galletas y Brownies,50655.0,6,0.1,16.7,2.4,6600.0,281264.0
460,Panaderia Artesanal,65856.0,7,0.1,36.8,0.6,3900.0,415889.0
461,Tortas Personalizadas,16989.0,12,0.0,40.5,2.5,6750.0,212346.0
462,Galletas y Brownies,50746.0,5,0.15,12.0,3.0,7500.0,223299.0
463,Bebidas,25291.0,6,0.0,34.7,4.1,9150.0,162260.0
464,Galletas y Brownies,23245.0,11,0.15,24.8,12.3,21450.0,238533.0
465,Galletas y Brownies,5922.0,1,0.0,18.6,6.0,12000.0,15422.0
466,Galletas y Brownies,15427.0,3,0.0,35.7,12.7,22050.0,70313.0
467,Galletas y Brownies,29741.0,12,0.2,26.1,4.4,9600.0,296237.0
468,Panaderia Artesanal,14350.0,9,0.0,29.1,13.0,22500.0,153090.0
469,Tortas Personalizadas,83869.0,12,0.15,4.2,0.6,3900.0,859552.0
470,Postres Individuales,29691.0,5,0.0,27.0,14.1,24150.0,175362.0
471,Galletas y Brownies,15426.0,5,0.05,14.6,11.3,19950.0,97004.0
472,Bebidas,20927.0,8,0.15,23.0,6.5,12750.0,157118.0
473,Galletas y Brownies,52016.0,11,0.05,11.2,8.9,16350.0,557795.0
474,Bebidas,10123.0,11,0.1,28.2,14.0,24000.0,124598.0
475,Panaderia Artesanal,73995.0,13,0.0,7.9,8.9,16350.0,977282.0
476,Bebidas,81920.0,2,0.0,6.8,3.8,8700.0,170517.0
477,Postres Individuales,24740.0,13,0.0,9.7,8.8,16200.0,337637.0
478,Tortas Personalizadas,41008.0,7,0.0,37.1,13.1,22650.0,311434.0
479,Bebidas,6771.0,9,0.1,3.0,14.8,25200.0,79396.0
480,Bebidas,56257.0,7,0.0,33.2,9.0,16500.0,409433.0
481,Tortas Personalizadas,38114.0,12,0.05,4.0,2.8,7200.0,441243.0
482,Postres Individuales,26605.0,5,0.1,27.2,11.7,20550.0,143404.0
483,Galletas y Brownies,21547.0,13,0.0,35.1,15.0,25500.0,306401.0
484,Bebidas,57322.0,6,0.15,11.6,7.4,14100.0,305381.0
485,Tortas Personalizadas,38297.0,4,0.2,10.0,6.1,12150.0,137324.0
486,Panaderia Artesanal,19373.0,14,0.0,14.1,8.5,15750.0,287171.0
487,Tortas Personalizadas,60129.0,12,0.0,31.9,2.9,7350.0,727640.0
488,Panaderia Artesanal,50206.0,7,0.0,12.6,14.6,24900.0,375610.0
489,Postres Individuales,73694.0,1,0.1,23.3,12.7,22050.0,87149.0
490,Galletas y Brownies,14398.0,4,0.0,7.3,2.1,6150.0,63547.0
491,Tortas Personalizadas,67853.0,3,0.1,21.6,14.2,24300.0,207409.0
492,Bebidas,58881.0,13,0.0,28.7,14.2,24300.0,790052.0
493,Postres Individuales,14201.0,4,0.1,4.6,5.1,10650.0,60974.0
494,Tortas Personalizadas,60586.0,1,0.1,37.0,9.5,17250.0,72704.0
495,Bebidas,40324.0,12,0.2,42.3,2.1,6150.0,395667.0
496,Tortas Personalizadas,80599.0,13,0.0,9.9,1.7,5550.0,1052458.0
497,Panaderia Artesanal,16329.0,2,0.0,34.5,7.8,14700.0,49303.0
498,Tortas Personalizadas,56427.0,12,0.0,15.1,1.2,4800.0,682230.0
499,Tortas Personalizadas,35558.0,11,0.0,30.9,13.2,22800.0,413711.0
500,Tortas Personalizadas,81545.0,13,0.0,14.8,14.0,24000.0,1085198.0
501,Postres Individuales,31398.0,9,0.2,39.0,1.5,5250.0,232067.0
502,Tortas Personalizadas,81975.0,7,0.1,16.6,1.2,4800.0,522213.0
503,Bebidas,77119.0,13,0.0,38.4,3.7,8550.0,1010064.0
504,Panaderia Artesanal,26631.0,6,0.1,34.8,14.0,24000.0,166309.0
505,Panaderia Artesanal,69283.0,2,0.0,10.0,11.7,20550.0,155954.0
506,Tortas Personalizadas,84648.0,1,0.0,8.3,10.3,18450.0,103715.0
507,Postres Individuales,25213.0,2,0.1,35.4,11.8,20700.0,64724.0
508,Postres Individuales,39942.0,7,0.2,18.5,3.4,8100.0,230917.0
509,Bebidas,46614.0,2,0.0,42.8,4.2,9300.0,102382.0
510,Tortas Personalizadas,28594.0,3,0.1,42.5,5.1,10650.0,86010.0
511,Panaderia Artesanal,6221.0,8,0.15,31.7,9.3,16950.0,61427.0
512,Postres Individuales,22610.0,7,0.0,23.3,9.3,16950.0,174808.0
513,Tortas Personalizadas,27555.0,12,0.0,10.0,3.5,8250.0,339734.0
514,Postres Individuales,40488.0,11,0.1,39.9,6.8,13200.0,415361.0
515,Postres Individuales,18688.0,11,0.1,5.1,10.5,18750.0,201077.0
516,Panaderia Artesanal,74860.0,14,0.0,17.6,5.0,10500.0,1058009.0
517,Galletas y Brownies,61393.0,11,0.0,15.4,1.6,5400.0,681996.0
518,Bebidas,11816.0,9,0.05,43.2,3.4,8100.0,107642.0
519,Bebidas,57007.0,12,0.1,6.6,2.9,7350.0,623516.0
520,Panaderia Artesanal,57293.0,4,0.05,40.2,9.7,17550.0,233942.0
521,Postres Individuales,81498.0,7,0.0,21.4,1.5,5250.0,576349.0
522,Tortas Personalizadas,5242.0,1,0.1,3.6,13.3,22950.0,26855.0
523,Postres Individuales,24835.0,11,0.05,33.2,1.7,5550.0,265210.0
524,Panaderia Artesanal,79223.0,11,0.15,5.9,9.2,16800.0,759468.0
525,Bebidas,79571.0,2,0.15,11.8,14.0,24000.0,160346.0
526,Postres Individuales,62647.0,7,0.1,36.3,1.4,5100.0,398698.0
527,Bebidas,66261.0,2,0.2,8.2,6.1,12150.0,118972.0
528,Tortas Personalizadas,12319.0,6,0.2,15.7,5.3,10950.0,70684.0
529,Bebidas,46110.0,13,0.05,17.2,5.5,11250.0,582484.0
530,Bebidas,23527.0,10,0.1,27.1,9.2,16800.0,228692.0
531,Galletas y Brownies,19497.0,12,0.05,35.9,4.3,9450.0,231810.0
532,Galletas y Brownies,69824.0,9,0.05,11.5,0.9,4350.0,602550.0
533,Galletas y Brownies,15803.0,11,0.0,10.5,14.5,24750.0,199810.0
534,Bebidas,42492.0,5,0.0,11.2,11.4,20100.0,237612.0
535,Panaderia Artesanal,80086.0,10,0.0,18.1,2.5,6750.0,809932.0
536,Bebidas,19867.0,7,0.0,24.8,7.1,13650.0,152758.0
537,Panaderia Artesanal,83239.0,13,0.0,2.1,1.4,5100.0,1087085.0
538,Panaderia Artesanal,84543.0,1,0.15,35.4,0.9,4350.0,75101.0
539,Galletas y Brownies,49449.0,8,0.0,41.8,1.2,4800.0,398161.0
540,Postres Individuales,18611.0,9,0.0,38.2,11.5,20250.0,187936.0
541,Tortas Personalizadas,30288.0,13,0.05,3.1,7.0,13500.0,384367.0
542,Galletas y Brownies,38959.0,5,0.0,24.3,12.7,22050.0,219815.0
543,Galletas y Brownies,29746.0,6,0.1,36.9,4.9,10350.0,169775.0
544,Postres Individuales,27451.0,13,0.0,16.5,11.7,20550.0,379361.0
545,Tortas Personalizadas,82778.0,11,0.0,40.5,1.6,5400.0,915791.0
546,Bebidas,17269.0,8,0.15,40.1,9.7,17550.0,135852.0
547,Bebidas,63666.0,4,0.05,7.7,5.7,11550.0,251588.0
548,Galletas y Brownies,5033.0,2,0.15,23.0,4.5,9750.0,19196.0
549,Tortas Personalizadas,52695.0,10,0.0,2.6,12.3,21450.0,548617.0
550,Galletas y Brownies,78275.0,8,0.0,13.8,1.3,4950.0,634100.0
551,Panaderia Artesanal,28035.0,2,0.05,36.8,14.3,24450.0,75825.0
552,Galletas y Brownies,19842.0,5,0.0,43.9,11.9,20850.0,118098.0
553,Galletas y Brownies,57134.0,13,0.0,41.2,5.7,11550.0,752770.0
554,Bebidas,62008.0,6,0.0,3.4,14.9,25350.0,394368.0
555,Bebidas,60042.0,5,0.1,41.8,3.4,8100.0,277040.0
556,Bebidas,30545.0,6,0.1,37.3,6.3,12450.0,175977.0
557,Panaderia Artesanal,25176.0,6,0.0,39.2,13.3,22950.0,173972.0
558,Bebidas,81474.0,3,0.0,41.3,15.0,25500.0,270001.0
559,Tortas Personalizadas,78864.0,11,0.15,22.7,4.0,9000.0,744159.0
560,Postres Individuales,41585.0,11,0.0,10.7,11.3,19950.0,479206.0
561,Tortas Personalizadas,72696.0,3,0.05,2.4,4.9,10350.0,218421.0
562,Tortas Personalizadas,41186.0,9,0.05,2.5,11.6,20400.0,373949.0
563,Bebidas,38951.0,3,0.1,29.4,2.3,6450.0,113427.0
564,Postres Individuales,17541.0,3,0.0,16.2,5.4,11100.0,62288.0
565,Postres Individuales,39112.0,11,0.15,23.1,1.6,5400.0,370251.0
566,Postres Individuales,47993.0,14,0.0,7.2,7.6,14400.0,686903.0
567,Panaderia Artesanal,6800.0,2,0.0,43.9,10.7,19050.0,34609.0
568,Bebidas,40529.0,7,0.0,7.2,6.0,12000.0,296201.0
569,Postres Individuales,67508.0,10,0.0,20.8,9.4,17100.0,692197.0
570,Panaderia Artesanal,59404.0,10,0.0,20.8,8.8,16200.0,609263.0
571,Galletas y Brownies,55813.0,4,0.15,1.9,4.8,10200.0,198018.0
572,Galletas y Brownies,77764.0,1,0.0,30.5,7.6,14400.0,93927.0
573,Panaderia Artesanal,6443.0,6,0.15,24.9,1.5,5250.0,37583.0
574,Panaderia Artesanal,49564.0,5,0.0,23.1,7.2,13800.0,261737.0
575,Bebidas,67988.0,14,0.0,37.1,7.1,13650.0,968066.0
576,Bebidas,48307.0,11,0.0,12.0,0.9,4350.0,535225.0
577,Galletas y Brownies,30912.0,2,0.05,39.0,8.0,15000.0,73880.0
578,Postres Individuales,15900.0,6,0.05,39.1,11.2,19800.0,109769.0
579,Galletas y Brownies,76005.0,1,0.15,37.5,7.1,13650.0,76345.0
580,Postres Individuales,42661.0,3,0.05,16.4,9.9,17850.0,139977.0
581,Postres Individuales,75249.0,4,0.0,8.6,8.2,15300.0,313398.0
582,Bebidas,51868.0,13,0.0,22.2,11.9,20850.0,697350.0
583,Tortas Personalizadas,58935.0,3,0.15,12.8,8.0,15000.0,162240.0
584,Tortas Personalizadas,69341.0,13,0.15,3.8,5.3,10950.0,776799.0
585,Panaderia Artesanal,57732.0,6,0.0,13.7,12.5,21750.0,367397.0
586,Bebidas,36844.0,11,0.0,21.9,1.5,5250.0,412256.0
587,Postres Individuales,46091.0,4,0.1,6.4,4.7,10050.0,174949.0
588,Tortas Personalizadas,69244.0,14,0.1,42.6,9.1,16650.0,886784.0
589,Postres Individuales,34892.0,1,0.05,30.0,12.9,22350.0,53575.0
590,Tortas Personalizadas,36050.0,5,0.0,7.4,1.5,5250.0,182375.0
591,Tortas Personalizadas,12655.0,5,0.15,36.8,1.9,5850.0,60998.0
592,Tortas Personalizadas,78167.0,9,0.0,41.9,4.6,9900.0,716210.0
593,Bebidas,12283.0,8,0.0,12.9,5.5,11250.0,111385.0
594,Galletas y Brownies,56857.0,8,0.0,7.7,12.7,22050.0,477023.0
595,Postres Individuales,38056.0,5,0.0,15.5,14.4,24600.0,215438.0
596,Bebidas,37450.0,8,0.15,37.7,0.7,4050.0,258239.0
597,Bebidas,59364.0,14,0.05,9.1,0.7,4050.0,792811.0
598,Bebidas,10367.0,10,0.1,35.4,13.0,22500.0,116601.0
599,Bebidas,52496.0,7,0.0,32.7,2.5,6750.0,372286.0
600,Bebidas,66763.0,1,0.1,29.8,5.4,11100.0,72055.0
601,Panaderia Artesanal,71257.0,12,0.05,20.3,4.5,9750.0,822063.0
602,Postres Individuales,18642.0,7,0.0,17.5,4.6,9900.0,141439.0
603,Bebidas,76794.0,11,0.15,5.2,5.3,10950.0,729793.0
604,Postres Individuales,57492.0,8,0.0,17.0,5.4,11100.0,469253.0
605,Panaderia Artesanal,75548.0,3,0.0,27.7,9.5,17250.0,245081.0
606,Panaderia Artesanal,43822.0,9,0.0,40.6,9.6,17400.0,414141.0
607,Postres Individuales,48363.0,8,0.0,37.7,8.1,15150.0,403263.0
608,Tortas Personalizadas,78523.0,2,0.0,2.9,12.9,22350.0,178068.0
609,Galletas y Brownies,76993.0,6,0.1,7.5,12.8,22200.0,439321.0
610,Tortas Personalizadas,40853.0,4,0.0,38.4,3.6,8400.0,172529.0
611,Tortas Personalizadas,26953.0,3,0.0,42.4,8.4,15600.0,93681.0
612,Tortas Personalizadas,36454.0,11,0.05,3.9,11.9,20850.0,401488.0
613,Bebidas,36021.0,6,0.0,32.0,13.1,22650.0,240046.0
614,Panaderia Artesanal,27949.0,10,0.1,17.4,4.2,9300.0,260764.0
615,Tortas Personalizadas,26486.0,13,0.15,17.3,7.7,14550.0,308055.0
616,Panaderia Artesanal,73885.0,9,0.0,29.5,8.1,15150.0,679281.0
617,Postres Individuales,10589.0,2,0.05,36.7,10.6,18900.0,39492.0
618,Galletas y Brownies,59209.0,10,0.0,13.5,5.3,10950.0,604934.0
619,Postres Individuales,18826.0,10,0.05,32.2,4.8,10200.0,189824.0
620,Postres Individuales,32560.0,10,0.0,29.2,10.7,19050.0,345062.0
621,Bebidas,9923.0,5,0.0,24.0,6.3,12450.0,62238.0
622,Galletas y Brownies,26598.0,6,0.0,27.7,0.6,3900.0,163391.0
623,Postres Individuales,66474.0,4,0.05,2.3,14.1,24150.0,275674.0
624,Postres Individuales,75801.0,7,0.0,1.7,2.7,7050.0,537189.0
625,Galletas y Brownies,22722.0,2,0.0,25.4,2.7,7050.0,52787.0
626,Galletas y Brownies,42084.0,7,0.2,24.3,12.4,21600.0,254315.0
627,Postres Individuales,42626.0,2,0.0,4.6,5.4,11100.0,98281.0
628,Galletas y Brownies,74886.0,1,0.05,22.9,5.3,10950.0,81329.0
629,Postres Individuales,66024.0,11,0.0,34.5,9.5,17250.0,741747.0
630,Postres Individuales,46046.0,5,0.15,25.0,1.4,5100.0,203810.0
631,Bebidas,58660.0,2,0.0,24.0,3.9,8850.0,126473.0
632,Tortas Personalizadas,72788.0,8,0.0,32.7,1.3,4950.0,588884.0
633,Postres Individuales,5763.0,12,0.05,9.0,4.7,10050.0,74751.0
634,Panaderia Artesanal,37231.0,12,0.15,21.4,13.1,22650.0,404108.0
635,Tortas Personalizadas,77579.0,12,0.1,7.9,13.7,23550.0,862493.0
636,Tortas Personalizadas,64225.0,8,0.0,24.3,5.0,10500.0,523827.0
637,Tortas Personalizadas,48427.0,1,0.1,27.2,3.2,7800.0,48834.0
638,Bebidas,47372.0,4,0.1,6.8,2.5,6750.0,178868.0
639,Postres Individuales,32822.0,14,0.2,4.8,6.2,12300.0,379612.0
640,Bebidas,46642.0,9,0.15,8.8,12.5,21750.0,380328.0
641,Postres Individuales,57431.0,5,0.05,27.0,12.9,22350.0,294622.0
642,Bebidas,38469.0,12,0.1,9.7,1.2,4800.0,420154.0
643,Bebidas,62132.0,11,0.05,13.5,3.5,8250.0,658071.0
644,Panaderia Artesanal,73899.0,10,0.05,32.1,3.4,8100.0,713108.0
645,Bebidas,17375.0,13,0.0,12.3,12.5,21750.0,246417.0
646,Galletas y Brownies,41124.0,6,0.0,18.8,7.1,13650.0,259764.0
647,Panaderia Artesanal,37642.0,3,0.0,41.9,5.8,11700.0,123807.0
648,Bebidas,59997.0,5,0.2,37.4,14.4,24600.0,263642.0
649,Tortas Personalizadas,24989.0,14,0.0,12.6,13.9,23850.0,373607.0
650,Galletas y Brownies,56220.0,12,0.0,27.5,6.9,13350.0,689665.0
651,Galletas y Brownies,75199.0,13,0.0,30.5,2.4,6600.0,983629.0
652,Galletas y Brownies,38451.0,13,0.05,40.7,3.0,7500.0,485192.0
653,Panaderia Artesanal,77881.0,13,0.15,25.3,2.1,6150.0,868710.0
654,Bebidas,84453.0,1,0.05,25.9,10.4,18600.0,98669.0
655,Bebidas,13487.0,8,0.0,40.1,8.5,15750.0,122548.0
656,Tortas Personalizadas,23644.0,11,0.15,3.9,8.6,15900.0,238083.0
657,Tortas Personalizadas,81030.0,6,0.0,28.8,1.9,5850.0,494261.0
658,Galletas y Brownies,81666.0,12,0.2,19.6,12.0,21000.0,806550.0
659,Tortas Personalizadas,12817.0,2,0.0,41.1,8.3,15450.0,40056.0
660,Panaderia Artesanal,6200.0,4,0.1,43.3,1.8,5700.0,27793.0
661,Bebidas,17888.0,4,0.0,8.9,11.3,19950.0,89325.0
662,Galletas y Brownies,84681.0,9,0.15,13.7,14.7,25050.0,670884.0
663,Tortas Personalizadas,19400.0,9,0.0,13.4,6.9,13350.0,189392.0
664,Panaderia Artesanal,45204.0,5,0.0,5.9,2.2,6300.0,233208.0
665,Panaderia Artesanal,72873.0,12,0.15,22.5,2.0,6000.0,751780.0
666,Tortas Personalizadas,6632.0,3,0.0,23.8,0.9,4350.0,22480.0
667,Bebidas,53359.0,1,0.1,26.4,11.7,20550.0,70608.0
668,Tortas Personalizadas,27162.0,6,0.1,30.3,10.6,18900.0,167537.0
669,Galletas y Brownies,73987.0,8,0.05,4.2,9.0,16500.0,581920.0
670,Tortas Personalizadas,27677.0,1,0.0,28.6,11.6,20400.0,49388.0
671,Panaderia Artesanal,59940.0,11,0.15,41.3,15.0,25500.0,582090.0
672,Tortas Personalizadas,58938.0,1,0.15,21.3,6.3,12450.0,63382.0
673,Bebidas,22719.0,11,0.0,6.1,10.7,19050.0,266175.0
674,Postres Individuales,7784.0,7,0.0,5.2,6.0,12000.0,63211.0
675,Tortas Personalizadas,37740.0,7,0.0,13.8,5.6,11400.0,275994.0
676,Bebidas,28135.0,2,0.0,34.2,12.8,22200.0,79669.0
677,Bebidas,69718.0,3,0.05,12.9,8.8,16200.0,212331.0
678,Panaderia Artesanal,69029.0,2,0.15,36.9,2.2,6300.0,120378.0
679,Bebidas,41562.0,6,0.1,37.2,6.4,12600.0,236390.0
680,Bebidas,53521.0,13,0.1,21.4,12.1,21150.0,648131.0
681,Bebidas,53341.0,13,0.0,14.6,14.1,24150.0,717560.0
682,Bebidas,71173.0,8,0.0,27.5,9.4,17100.0,585974.0
683,Galletas y Brownies,39000.0,8,0.1,36.8,6.2,12300.0,291290.0
684,Galletas y Brownies,27036.0,1,0.1,4.3,4.2,9300.0,33122.0
685,Panaderia Artesanal,26203.0,11,0.05,43.0,6.6,12900.0,288221.0
686,Tortas Personalizadas,47895.0,9,0.0,29.6,8.7,16050.0,447382.0
687,Bebidas,40932.0,11,0.05,18.8,0.6,3900.0,432133.0
688,Tortas Personalizadas,40210.0,8,0.0,23.5,4.4,9600.0,333946.0
689,Tortas Personalizadas,12291.0,9,0.0,18.3,10.2,18300.0,131897.0
690,Panaderia Artesanal,62488.0,13,0.05,19.4,10.3,18450.0,793012.0
